gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	psubpos_cv	psubneg_cv	pindpos_cv	pindneg_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qsubpos_cv	qsubneg_cv	qindpos_cv	qindneg_cv	pglobalpos_cv	pglobalneg_cv	qglobalpos_cv	qglobalneg_cv
TMEM150A	0	0	0	0	0	0	0	0	0	0.781062002772614	0.93417256999724	0.958836535375427	1	0.958836535375427	1	0.996358882011257	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998987797750892	1	0.999999776183706
OR2A5	0	0	0	0	0	0	0	0	0	0.771870587341025	0.950244980582719	0.956976959487925	1	0.956976959487925	1	0.998302031862953	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988105840699	1	0.999999776183706
XBP1	0	0	0	0	0	0	0	0	0	0.787930349960733	0.92777914459938	0.960513216305945	1	0.960513216305945	1	0.994626764037795	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99898811082146	1	0.999999776183706
SYNPR	0	0	0	0	0	0	0	0	0	0.780785503260891	0.930708907719842	0.958386497866726	1	0.958386497866726	1	0.996841703668154	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988452313254	1	0.999999776183706
TPM3	0	0	0	0	0	0	0	0	0	0.788975608963828	0.914449736401881	0.959267260285158	1	0.959267260285158	1	0.995928588906547	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988546368322	1	0.999999776183706
OR10A3	0	0	0	0	0	0	0	0	0	0.775860063785514	0.948055427610439	0.958242755691287	1	0.958242755691287	1	0.996993424152931	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988548069186	1	0.999999776183706
PPP1R42	0	0	0	0	0	0	0	0	0	0.782884559303912	0.928871965491299	0.958917009341353	1	0.958917009341353	1	0.996293793632112	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988609207093	1	0.999999776183706
PIK3IP1	0	0	0	0	0	0	0	0	0	0.779278983313609	0.931959065339982	0.957990972330706	1	0.957990972330706	1	0.99726011241686	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988751661566	1	0.999999776183706
DAZL	0	0	0	0	0	0	0	0	0	0.78096955467996	0.91852853360071	0.957060939413143	1	0.957060939413143	1	0.998230110336898	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988791038336	1	0.999999776183706
POPDC3	0	0	0	0	0	0	0	0	0	0.781094871509387	0.936635382463211	0.959088608081275	1	0.959088608081275	1	0.996120438501588	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998988823807751	1	0.999999776183706
OR2F2	0	0	0	0	0	0	0	0	0	0.770564929040175	0.951510626287589	0.956595690392575	1	0.956595690392575	1	0.998723269634855	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989125626113	1	0.999999776183706
OR4K5	0	0	0	0	0	0	0	0	0	0.770607835226473	0.953183222215928	0.956731386272597	1	0.956731386272597	1	0.998590353473907	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989507129336	1	0.999999776183706
OR6C75	0	0	0	0	0	0	0	0	0	0.773712372991075	0.956846656999177	0.958104554935394	1	0.958104554935394	1	0.997159872981372	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989538308212	1	0.999999776183706
ATF5	0	0	0	0	0	0	0	0	0	0.774973041501492	0.943743849915498	0.95757430573607	1	0.95757430573607	1	0.997715046124254	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989669586084	1	0.999999776183706
ACER2	0	0	0	0	0	0	0	0	0	0.782985318297049	0.929638998250938	0.959033822964999	1	0.959033822964999	1	0.99619726029385	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989695799065	1	0.999999776183706
OR10A4	0	0	0	0	0	0	0	0	0	0.771564277771658	0.953067929624054	0.957071415558859	1	0.957071415558859	1	0.998240192655899	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989708910448	1	0.999999776183706
CASP3	0	0	0	0	0	0	0	0	0	0.78377211179672	0.933717630787226	0.959725871297213	1	0.959725871297213	1	0.995484748881833	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998989951407029	1	0.999999776183706
TMEM192	0	0	0	0	0	0	0	0	0	0.786928374650517	0.929757424473796	0.960389654459522	1	0.960389654459522	1	0.994800083105195	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998990099256579	1	0.999999776183706
ICAM2	0	0	0	0	0	0	0	0	0	0.780887069795964	0.937609469426385	0.959109069479239	1	0.959109069479239	1	0.996131639583877	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998990244438067	1	0.999999776183706
OR4M2B	0	0	0	0	0	0	0	0	0	0.771717116385476	0.954513951219516	0.957227590326925	1	0.957227590326925	1	0.99809035837785	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998990278144625	1	0.999999776183706
MMADHC	0	0	0	0	0	0	0	0	0	0.784803577786314	0.926454382400507	0.959309156977301	1	0.959309156977301	1	0.99592809379937	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99899042922312	1	0.999999776183706
OR2D2	0	0	0	0	0	0	0	0	0	0.77423984080709	0.953442634387731	0.958063857000776	1	0.958063857000776	1	0.997224383821448	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998990506751191	1	0.999999776183706
GOLPH3L	0	0	0	0	0	0	0	0	0	0.786184526495697	0.933022542548105	0.960477747149328	1	0.960477747149328	1	0.994729182597757	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998990990489736	1	0.999999776183706
ZDHHC21	0	0	0	0	0	0	0	0	0	0.785333544510141	0.929547538153375	0.959827032348878	1	0.959827032348878	1	0.995404618417953	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998991036853582	1	0.999999776183706
CA3	0	0	0	0	0	0	0	0	0	0.787710005133375	0.927954299160398	0.960458358675886	1	0.960458358675886	1	0.994759396520464	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998991434351723	1	0.999999776183706
OR4F3	0	0	0	0	0	0	0	0	0	0.772740431403612	0.955061348703308	0.957635531749627	1	0.957635531749627	1	0.997693322386667	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998991507219803	1	0.999999776183706
PRKAB2	0	0	0	0	0	0	0	0	0	0.77997111672369	0.932560414852521	0.958294413674093	1	0.958294413674093	1	0.997007939017381	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99899153289288	1	0.999999776183706
PLD6	0	0	0	0	0	0	0	0	0	0.774314866865734	0.944225598384448	0.957379430599849	1	0.957379430599849	1	0.997963017517477	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998991629880389	1	0.999999776183706
NAT1	0	0	0	0	0	0	0	0	0	0.78303716619191	0.942428926228527	0.9602901322689	1	0.9602901322689	1	0.994945554194612	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998991955050823	1	0.999999776183706
KRTAP10-1	1	0	0	0	0	0	0	0	0	0.772842942070467	0.942754684860753	0.956724665711204	1	0.956724665711204	1	0.998661317450694	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998992297711144	1	0.999999776183706
U2AF1	0	0	0	0	0	0	0	0	0	0.779690885283247	0.926730657645599	0.957576314726595	1	0.957576314726595	1	0.997774899280988	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998992375006673	1	0.999999776183706
U2AF1L5	0	0	0	0	0	0	0	0	0	0.779690885283247	0.926730657645599	0.957576314726595	1	0.957576314726595	1	0.997774899280988	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998992375006673	1	0.999999776183706
OR5BS1P	0	0	0	0	0	0	0	0	0	0.773123890818271	0.953760815503456	0.957684604540084	1	0.957684604540084	1	0.997674284453176	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998992907807695	1	0.999999776183706
SNAI1	1	0	0	0	0	0	0	0	0	0.781608835205347	0.935010042506685	0.959109008113801	1	0.959109008113801	1	0.996193215541608	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998992934430419	1	0.999999776183706
SSR1	0	0	0	0	0	0	0	0	0	0.785541499157628	0.924457860424759	0.959334596164334	1	0.959334596164334	1	0.995974051488024	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998993593987864	1	0.999999776183706
CENPO	0	0	0	0	0	0	0	0	0	0.77957391269252	0.925622678834302	0.957411759618968	1	0.957411759618968	1	0.997980461995502	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998993861149657	1	0.999999776183706
OR1L1	0	0	0	0	0	0	0	0	0	0.77027247769364	0.954250824290674	0.956683360151143	1	0.956683360151143	1	0.998759937938029	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998994716415136	1	0.999999776183706
ZNF705E	0	0	0	0	0	0	0	0	0	0.780327383180476	0.932791245149353	0.95844210456374	1	0.95844210456374	1	0.99694080617393	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998995309544113	1	0.999999776183706
OR4F21	0	0	0	0	0	0	0	0	0	0.772952365318219	0.954955928185075	0.957704932441276	1	0.957704932441276	1	0.997717029675054	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998995695254113	1	0.999999776183706
CLEC10A	0	0	0	0	0	0	0	0	0	0.782746052307757	0.921008776227953	0.957975620680359	1	0.957975620680359	1	0.997442890762831	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996034293637	1	0.999999776183706
PDCL	0	0	0	0	0	0	0	0	0	0.777993836066627	0.933896406863871	0.957736230272458	1	0.957736230272458	1	0.997692236149534	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996035606129	1	0.999999776183706
OR4D2	0	0	0	0	0	0	0	0	0	0.769718195181954	0.953636378853904	0.956437975470938	1	0.956437975470938	1	0.999047381520052	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996074446048	1	0.999999776183706
PANO1	0	0	0	0	0	0	0	0	0	0.774124484463016	0.954402104657194	0.958089118936697	1	0.958089118936697	1	0.997332354837551	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996366583674	1	0.999999776183706
MAD2L1BP	0	0	0	0	0	0	0	0	0	0.779999511631901	0.934708802719206	0.958519934589288	1	0.958519934589288	1	0.996885716864834	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996437312151	1	0.999999776183706
TMEM106B	0	0	0	0	0	0	0	0	0	0.788232874179333	0.929417396543418	0.960792164649591	1	0.960792164649591	1	0.994533990039045	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996693506581	1	0.999999776183706
TNFSF13B	0	0	0	0	0	0	0	0	0	0.786710824100753	0.93120015087782	0.960468265142526	1	0.960468265142526	1	0.994871465258665	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996784695913	1	0.999999776183706
PITPNB	0	0	0	0	0	0	0	0	0	0.789585437626148	0.916691972495167	0.959757809937035	1	0.959757809937035	1	0.995612528487797	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998996986126916	1	0.999999776183706
SPSB2	0	0	0	0	0	0	0	0	0	0.778260540999385	0.942735831571019	0.958653995354916	1	0.958653995354916	1	0.996762055090458	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99899712374793	1	0.999999776183706
FOSL1	0	0	0	0	0	0	0	0	0	0.777751266814832	0.936295419567765	0.957886026138802	1	0.957886026138802	1	0.997563744065527	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998997234873446	1	0.999999776183706
DNAJB7	0	0	0	0	0	0	0	0	0	0.78024584367609	0.943381493269444	0.959405204680158	1	0.959405204680158	1	0.99598493106028	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998997269246093	1	0.999999776183706
OR4K17	0	0	0	0	0	0	0	0	0	0.773079751243403	0.958805558497952	0.958001121080919	1	0.958001121080919	1	0.997445648791616	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998997311215103	1	0.999999776183706
PHB	0	0	0	0	0	0	0	0	0	0.780423631319819	0.934230635687167	0.958620371447418	1	0.958620371447418	1	0.996807605998511	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998997585242063	1	0.999999776183706
DUSP15	0	0	0	0	0	0	0	0	0	0.782011147499114	0.932953314341734	0.9590427101844	1	0.9590427101844	1	0.996371263833384	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99899769977803	1	0.999999776183706
CBX7	0	0	0	0	0	0	0	0	0	0.781177668234903	0.928779325851693	0.958317513981607	1	0.958317513981607	1	0.997126445403794	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998997751553695	1	0.999999776183706
OR2A12	0	0	0	0	0	0	0	0	0	0.771965654663765	0.953423790796575	0.95724215197711	1	0.95724215197711	1	0.998249432326351	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99899787420815	1	0.999999776183706
OR11G2	0	0	0	0	0	0	0	0	0	0.769846866654694	0.955279652796419	0.956597767192003	1	0.956597767192003	1	0.998924776951149	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998998000394889	1	0.999999776183706
SLAMF9	0	0	0	0	0	0	0	0	0	0.782851170036984	0.933244175805768	0.959361874352721	1	0.959361874352721	1	0.996048260884985	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998998069260448	1	0.999999776183706
CTRB2	0	0	0	0	0	0	0	0	0	0.778684891301753	0.93375049918291	0.957964591529441	1	0.957964591529441	1	0.997506732291288	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998998314785279	1	0.999999776183706
OR4N5	0	0	0	0	0	0	0	0	0	0.770078269391312	0.957019196274475	0.956797294881208	1	0.956797294881208	1	0.998730637077473	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99899861660406	1	0.999999776183706
NOTO	0	0	0	0	0	0	0	0	0	0.780109665957118	0.93916349840316	0.958983166094084	1	0.958983166094084	1	0.996459439653561	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998998846325005	1	0.999999776183706
AKT1S1	0	0	0	0	0	0	0	0	0	0.775797015752809	0.94218606377512	0.957734126309979	1	0.957734126309979	1	0.997765204605126	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998999116977833	1	0.999999776183706
CEACAM21	0	0	0	0	0	0	0	0	0	0.776989956351956	0.930896893612964	0.957075582716158	1	0.957075582716158	1	0.998462358999353	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998999578304456	1	0.999999776183706
TAS2R41	0	0	0	0	0	0	0	0	0	0.775532707316334	0.942427938324267	0.957661036435007	1	0.957661036435007	1	0.997858600347435	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.998999866982285	1	0.999999776183706
ALKBH6	0	0	0	0	0	0	0	0	0	0.780219073418055	0.935280891842489	0.958652741023902	1	0.958652741023902	1	0.996835192931612	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999000252371477	1	0.999999776183706
HAGH	0	0	0	0	0	0	0	0	0	0.783189188427379	0.928452101781713	0.958976366776042	1	0.958976366776042	1	0.996500395793184	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999000322234793	1	0.999999776183706
CLEC1A	0	0	0	0	0	0	0	0	0	0.78587511810733	0.929715159976645	0.960028826583498	1	0.960028826583498	1	0.995415037330142	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999000630948413	1	0.999999776183706
OR4S1	0	0	0	0	0	0	0	0	0	0.768422926101694	0.96202695231296	0.956494547107717	1	0.956494547107717	1	0.99909383434969	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999000661555345	1	0.999999776183706
GNPDA1	0	0	0	0	0	0	0	0	0	0.777282204826201	0.934001662970904	0.957495730379392	1	0.957495730379392	1	0.998055582105088	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999000940843088	1	0.999999776183706
OR4D1	0	0	0	0	0	0	0	0	0	0.77087888495489	0.95494606402819	0.956952175481756	1	0.956952175481756	1	0.998623883333432	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999001001610812	1	0.999999776183706
NECAP1	0	0	0	0	0	0	0	0	0	0.780925422376218	0.93026209693762	0.958388108288622	1	0.958388108288622	1	0.997129448358803	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999001079120463	1	0.999999776183706
RNF223	0	0	0	0	0	0	0	0	0	0.775986739644926	0.953962738574888	0.958724627430295	1	0.958724627430295	1	0.996783303865892	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999001246822507	1	0.999999776183706
TMEM249	0	0	0	0	0	0	0	0	0	0.784334644224275	0.93385139744246	0.959931824653251	1	0.959931824653251	1	0.995532474378676	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999001364925785	1	0.999999776183706
OR9G4	0	0	0	0	0	0	0	0	0	0.772869872037965	0.953632120371922	0.957583942124733	1	0.957583942124733	1	0.997979389212154	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999001625020167	1	0.999999776183706
OGN	0	0	0	0	0	0	0	0	0	0.782809850596513	0.930096223815492	0.959022011191521	1	0.959022011191521	1	0.996484779684248	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999001706668015	1	0.999999776183706
RAB32	0	0	0	0	0	0	0	0	0	0.80063953403658	0.943507581688378	0.966191227098458	1	0.966191227098458	1	0.989099738863972	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002099146597	1	0.999999776183706
TLCD3A	0	0	0	0	0	0	0	0	0	0.777547961536901	0.934499532986821	0.957639021846844	1	0.957639021846844	1	0.997934276838592	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002158755005	1	0.999999776183706
OR5B2	0	0	0	0	0	0	0	0	0	0.774540393580468	0.957924277095114	0.958471197812515	1	0.958471197812515	1	0.997071104511995	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002300752565	1	0.999999776183706
RFPL4AL1	0	0	0	0	0	0	0	0	0	0.781395218152688	0.943133660003484	0.959783748047148	1	0.959783748047148	1	0.99571032159131	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002420859255	1	0.999999776183706
MAGEA12	0	0	0	0	0	0	0	0	0	0.772672688216552	0.941646705968115	0.956566652812838	1	0.956566652812838	1	0.999061094452794	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002508949056	1	0.999999776183706
COLEC10	0	0	0	0	0	0	0	0	0	0.785113823103738	0.933806684513238	0.960193185628162	1	0.960193185628162	1	0.995289037081039	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002564452211	1	0.999999776183706
ANTKMT	0	0	0	0	0	0	0	0	0	0.777614137602699	0.933936183783576	0.957606379258804	1	0.957606379258804	1	0.997980319588091	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002680947146	1	0.999999776183706
OR4N2	0	0	0	0	0	0	0	0	0	0.769664465533248	0.957346595217032	0.9566668982315	1	0.9566668982315	1	0.998961532686877	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002731297496	1	0.999999776183706
TMIGD2	0	0	0	0	0	0	0	0	0	0.775848149525224	0.932537263943454	0.956839851650546	1	0.956839851650546	1	0.998781967104617	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002774745741	1	0.999999776183706
CACNG5	0	0	0	0	0	0	0	0	0	0.774662111754987	0.939370020103807	0.95707740031049	1	0.95707740031049	1	0.9985367394198	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999002890691714	1	0.999999776183706
OR4C13	0	0	0	0	0	0	0	0	0	0.773155060041874	0.956261130747839	0.957865417758643	1	0.957865417758643	1	0.997726943068769	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999003397858606	1	0.999999776183706
LRRC72	0	0	0	0	0	0	0	0	0	0.785118610761085	0.919409232327623	0.958593490225046	1	0.958593490225046	1	0.996969642108943	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999003419330381	1	0.999999776183706
OR1L4	0	0	0	0	0	0	0	0	0	0.771198372119134	0.958935726742572	0.957327284710403	1	0.957327284710403	1	0.998289903081409	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999003489733775	1	0.999999776183706
USE1	0	0	0	0	0	0	0	0	0	0.786028228699996	0.923202686416958	0.959354699493641	1	0.959354699493641	1	0.996184872942155	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999003692634551	1	0.999999776183706
MFAP4	0	0	0	0	0	0	0	0	0	0.784520541950402	0.930936353014778	0.95969681175658	1	0.95969681175658	1	0.995844003743679	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999004312288703	1	0.999999776183706
OR7A5	0	0	0	0	0	0	0	0	0	0.771277047777089	0.952683807224495	0.95693974459515	1	0.95693974459515	1	0.998714886369355	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999004387167176	1	0.999999776183706
CD82	0	0	0	0	0	0	0	0	0	0.780352778519404	0.925037471247157	0.957617167356467	1	0.957617167356467	1	0.998009388272353	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999004430433796	1	0.999999776183706
CCDC198	0	0	0	0	0	0	0	0	0	0.785271469130594	0.924583497762108	0.959257235177499	1	0.959257235177499	1	0.996313072191797	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999004865245903	1	0.999999776183706
PLPP4	0	0	0	0	0	0	0	0	0	0.779084907125318	0.929754752393862	0.957692587393037	1	0.957692587393037	1	0.997946363567936	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999005105810419	1	0.999999776183706
OR1A2	0	0	0	0	0	0	0	0	0	0.770333752572808	0.955956957648863	0.956821092681871	1	0.956821092681871	1	0.998876285235798	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999006014167712	1	0.999999776183706
VN1R4	0	0	0	0	0	0	0	0	0	0.775886903082645	0.954338670128943	0.958715083943045	1	0.958715083943045	1	0.996903368347746	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99900603217221	1	0.999999776183706
LIN37	0	0	0	0	0	0	0	0	0	0.785154661280743	0.923160811284473	0.959053364977891	1	0.959053364977891	1	0.996580586598833	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999007284128633	1	0.999999776183706
TAS2R42	0	0	0	0	0	0	0	0	0	0.776168649450719	0.953453315854426	0.958753776458221	1	0.958753776458221	1	0.996892438823504	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999007303370804	1	0.999999776183706
SPDYE17	0	0	0	0	0	0	0	0	0	0.779898380757018	0.925268278468241	0.957485023708906	1	0.957485023708906	1	0.998215531675598	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999007395263361	1	0.999999776183706
OR8D1	0	0	0	0	0	0	0	0	0	0.773058238066296	0.958879621546848	0.957997950998769	1	0.957997950998769	1	0.997695842135004	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999008035202325	1	0.999999776183706
TBCB	0	0	0	0	0	0	0	0	0	0.781951849607582	0.929214575159513	0.95863225712251	1	0.95863225712251	1	0.997036042277152	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999008050537666	1	0.999999776183706
NANOGP8	0	0	0	0	0	0	0	0	0	0.77939455645293	0.938388615852515	0.958661550787143	1	0.958661550787143	1	0.997011978491986	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999008328045972	1	0.999999776183706
PROCR	0	0	0	0	0	0	0	0	0	0.791119988011828	0.939050869723235	0.962715401279	1	0.962715401279	1	0.992824744859831	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.99900880825809	1	0.999999776183706
PIGC	0	0	0	0	0	0	0	0	0	0.77679303585269	0.945987423640572	0.958408842519269	1	0.958408842519269	1	0.997286168878509	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999008817755545	1	0.999999776183706
LIPT2	0	0	0	0	0	0	0	0	0	0.776327088225898	0.951551134141516	0.958673747329112	1	0.958673747329112	1	0.997013042580861	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999008923828284	1	0.999999776183706
EAPP	0	0	0	0	0	0	0	0	0	0.786857328433853	0.92780379977303	0.960154710567752	1	0.960154710567752	1	0.995476505623419	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999008979258759	1	0.999999776183706
ASB8	0	0	0	0	0	0	0	0	0	0.7804145366836	0.941596639287196	0.959308809971736	1	0.959308809971736	1	0.996355688474322	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999009039533199	1	0.999999776183706
PGRMC2	0	0	0	0	0	0	0	0	0	0.780889969724827	0.94629279039559	0.95987238485807	1	0.95987238485807	1	0.995771063441176	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.9990090556047	1	0.999999776183706
ACER1	0	0	0	0	0	0	0	0	0	0.776522799662704	0.935542432038402	0.95737874708894	1	0.95737874708894	1	0.998367131302289	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999009160804606	1	0.999999776183706
FGF8	0	0	0	0	0	0	0	0	0	0.779700594079251	0.933795836388202	0.958324807851531	1	0.958324807851531	1	0.997388821901728	0.895262748192106	0.977188786961902	0.995369806011228	1	1	1	0.999999023096955	1	0.999009476108795	1	0.999999776183706
